rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,lc,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.001,0.5,2,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,563.666667,23.444194,549.630222,534.000000,592.100000,480.000000,644.000000,639.334667,28.021468,785.202665,602.000000,675.000000,546.000000,732.000000,1107119.861942,1107119.861942,1869.971330,1728.486498,0.000509128854105,0.000577475563979,0.509128854105,0.577475563979,0.000509158479016,2.12490897099e-05,0.000443402966979,0.00057245657519,0.000577514579146,2.55137063537e-05,0.000497558515108,0.00065749286395,0.509158479016,0.0212490897099,0.443402966979,0.57245657519,0.577514579146,0.0255137063537,0.497558515108,0.65749286395,541.524269,23.420271,458.364478,621.394459,1,-0.001,50,distance
0.001,0.5,2.1,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,434.434667,20.703471,428.633732,408.000000,461.000000,368.000000,519.000000,502.116667,25.899609,670.789722,471.000000,536.000000,418.000000,616.000000,860121.959926,860121.959926,1956.776110,1708.875292,0.000505084961095,0.000583773801927,0.505084961095,0.583773801927,0.000505104710943,2.3983745593e-05,0.000424535022699,0.000599849903369,0.000583803982409,3.01669898601e-05,0.000482216411653,0.00071196057895,0.505104710943,0.023983745593,0.424535022699,0.599849903369,0.583803982409,0.0301669898601,0.482216411653,0.71196057895,417.232227,20.683752,350.663386,501.695671,1,-0.001,50,distance
0.001,0.5,2.2,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,345.548667,18.561025,344.511632,322.000000,371.000000,290.000000,411.000000,408.391333,23.462698,550.498192,378.000000,440.000000,340.000000,479.000000,692770.028502,692770.028502,1924.046561,1691.126047,0.000498792748604,0.000589504910044,0.498792748604,0.589504910044,0.000498804384671,2.66304455435e-05,0.000420456474588,0.000588783425767,0.000589521458366,3.3736512544e-05,0.000488327787411,0.000689433797258,0.498804384671,0.0266304455435,0.420456474588,0.588783425767,0.589521458366,0.033736512544,0.488327787411,0.689433797258,331.693266,18.545943,276.205469,397.039009,1,-0.001,50,distance
0.001,0.5,2.3,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,279.983333,16.934552,286.779056,258.000000,302.000000,231.000000,336.000000,339.969333,22.368648,500.356393,311.000000,368.100000,276.000000,410.000000,577699.616802,577699.616802,2019.029598,1692.694001,0.000484652101525,0.000588488071388,0.484652101525,0.588488071388,0.000484660259561,2.9174831823e-05,0.000399913467521,0.000579352610067,0.000588501796224,3.86183765509e-05,0.000475982455776,0.000705223861659,0.484660259561,0.029174831823,0.399913467521,0.579352610067,0.588501796224,0.038618376551,0.475982455776,0.705223861659,268.429341,16.925093,219.447501,324.400846,1,-0.001,50,distance
0.001,0.5,2.4,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,233.032000,15.102063,228.072309,213.000000,252.000000,181.000000,280.000000,291.456000,20.265440,410.688064,265.000000,317.000000,232.000000,352.000000,496786.024354,496786.024354,1885.126221,1696.477079,0.000469079218367,0.000586683170846,0.469079218367,0.586683170846,0.000469084476882,3.02783143224e-05,0.000367548316416,0.000562529030195,0.000586705818033,4.08859641398e-05,0.000464654783657,0.000712037226702,0.469084476882,0.0302783143224,0.367548316416,0.562529030195,0.586705818033,0.0408859641398,0.464654783657,0.712037226702,223.096280,15.095276,171.150955,270.044958,1,-0.001,50,distance
0.001,0.5,2.5,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,197.214000,13.831662,191.314871,180.000000,215.000000,154.000000,253.000000,255.796667,19.525931,381.261989,232.000000,281.000000,201.000000,327.000000,438354.497551,438354.497551,2178.466241,1703.869194,0.000449896148213,0.000583538364716,0.449896148213,0.583538364716,0.000449892143304,3.13613512471e-05,0.000350516640265,0.000573957658429,0.000583547895823,4.45049784744e-05,0.000460894619188,0.000745136474828,0.449892143304,0.0313613512471,0.350516640265,0.573957658429,0.583547895823,0.0445049784744,0.460894619188,0.745136474828,188.446910,13.825495,145.212971,244.184019,1,-0.001,50,distance
0.001,0.5,2.6,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,168.808667,13.014763,169.384058,153.000000,186.000000,131.000000,212.000000,227.588667,19.466539,378.946138,203.000000,253.000000,160.000000,293.000000,395019.989449,395019.989449,2221.148925,1724.159738,0.000427342086921,0.00057614468317,0.427342086921,0.57614468317,0.000427330674157,3.27068660565e-05,0.000331531356863,0.000533446018983,0.000576143937626,4.91646390786e-05,0.000404754284959,0.000743771770011,0.427330674157,0.0327068660565,0.331531356863,0.533446018983,0.576143937626,0.0491646390786,0.404754284959,0.743771770011,160.908267,13.008839,123.097278,204.051679,1,-0.001,50,distance
0.001,0.5,2.7,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,145.867333,12.178029,148.304400,130.000000,161.000000,109.000000,183.000000,206.068000,18.965320,359.683376,183.000000,231.000000,154.000000,270.000000,362190.801289,362190.801289,2206.197274,1744.676931,0.000402736162305,0.000568948739909,0.402736162305,0.568948739909,0.000402722965294,3.34127383927e-05,0.00030013985855,0.000505762944384,0.000568950065633,5.23139165416e-05,0.000425271096796,0.000747251467151,0.402722965294,0.0334127383927,0.30013985855,0.505762944384,0.568950065633,0.0523139165416,0.425271096796,0.747251467151,138.623517,12.173205,101.736719,175.763408,1,-0.001,50,distance
0.001,0.5,2.8,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,126.732000,11.612587,134.852176,112.000000,142.000000,89.000000,170.000000,187.484000,19.050540,362.923077,163.000000,212.000000,135.000000,263.000000,336629.079937,336629.079937,2316.594289,1780.455056,0.000376473714106,0.000556945347785,0.376473714106,0.556945347785,0.000376458344292,3.42836489788e-05,0.000264507985118,0.000501636950456,0.000556939969313,5.64864213687e-05,0.000400443333926,0.000782015893512,0.376458344292,0.0342836489788,0.264507985118,0.501636950456,0.556939969313,0.0564864213687,0.400443333926,0.782015893512,119.999418,11.608441,82.270525,163.222190,1,-0.001,50,distance
0.001,0.5,2.9,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,111.815333,11.524289,132.809232,97.000000,127.000000,73.000000,153.000000,173.264000,19.455307,378.508971,149.000000,197.100000,101.000000,247.000000,316416.044362,316416.044362,2418.540932,1808.172094,0.000353380731874,0.000547582852031,0.353380731874,0.547582852031,0.000353367376173,3.62719095184e-05,0.000231069540461,0.000483480636086,0.000547581903097,6.14444568805e-05,0.000321334687455,0.00078144016644,0.353367376173,0.0362719095184,0.231069540461,0.483480636086,0.547581903097,0.0614444568805,0.321334687455,0.78144016644,105.487012,11.521261,66.681556,146.670894,1,-0.001,50,distance
0.001,0.5,3,0.5,1000,50,2000,0,2.5,300000,42,1500,1000,99.579333,11.081924,122.809040,85.000000,114.000000,67.000000,140.000000,161.310000,19.227842,369.709900,137.000000,186.100000,108.000000,242.000000,300041.780513,300041.780513,2666.943367,1838.862895,0.000331884890042,0.000537625125822,0.331884890042,0.537625125822,0.000331871948419,3.68095600881e-05,0.000222919804906,0.000467820779955,0.000537616664387,6.39969423656e-05,0.000362924534836,0.000805612535672,0.331871948419,0.0368095600881,0.222919804906,0.467820779955,0.537616664387,0.0639969423656,0.362924534836,0.805612535672,93.578498,11.079329,60.988870,134.014802,1,-0.001,50,distance
