rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,lc,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.004,0.5,2,0.5,250,50,1000,0,2.5,300000,42,1500,250,1790.526000,43.443603,1887.346657,1737.000000,1846.100000,1640.000000,1943.000000,2078.230000,53.355222,2846.779767,2011.000000,2148.000000,1872.000000,2268.000000,905248.338093,905248.338093,490.107049,435.336693,0.00197793900817,0.00229575676922,0.494484752044,0.573939192304,0.00197796636138,4.7713021135e-05,0.00182474826507,0.0021492551848,0.00229580030893,5.91088299224e-05,0.0020828833855,0.00250486354146,0.494491590345,0.0119282552838,0.456187066268,0.5373137962,0.573950077231,0.0147772074805,0.520720846374,0.626215885364,1772.421033,43.428274,1622.024918,1924.794424,1,-0.001,50,distance
0.004,0.5,2.1,0.5,250,50,1000,0,2.5,300000,42,1500,250,1460.902000,39.310072,1545.281729,1410.900000,1511.000000,1340.000000,1577.000000,1731.143333,47.392364,2246.036122,1672.000000,1792.000000,1586.000000,1873.000000,746698.798297,746698.798297,475.645738,431.043462,0.00195648098448,0.00231839576718,0.489120246119,0.579598941796,0.00195648542475,5.14901277555e-05,0.00178878684141,0.00210733453085,0.00231841666491,6.26994038582e-05,0.00209923555194,0.00249866780635,0.489121356188,0.0128725319389,0.447196710352,0.526833632711,0.579604166228,0.0156748509645,0.524808887985,0.624666951587,1445.968024,39.291631,1325.017779,1561.911624,1,-0.001,50,distance
0.004,0.5,2.2,0.5,250,50,1000,0,2.5,300000,42,1500,250,1211.366000,37.577050,1412.034711,1165.000000,1261.000000,1098.000000,1365.000000,1471.890667,47.176817,2225.652046,1414.000000,1531.000000,1321.000000,1657.000000,629861.226079,629861.226079,503.695679,427.555370,0.00192322681544,0.00233684914347,0.480806703859,0.584212285867,0.00192324634613,5.92783635055e-05,0.0017501673138,0.00217806410543,0.0023369005512,7.53260891039e-05,0.00209607526884,0.00264399430234,0.480811586533,0.0148195908764,0.43754182845,0.544516026357,0.5842251378,0.0188315222759,0.52401881721,0.660998575585,1198.768775,37.567798,1085.507712,1352.465934,1,-0.001,50,distance
0.004,0.5,2.3,0.5,250,50,1000,0,2.5,300000,42,1500,250,1019.166000,34.451489,1186.905111,975.000000,1062.000000,902.000000,1165.000000,1275.364000,43.486728,1891.095504,1220.000000,1331.000000,1121.000000,1417.000000,543133.408851,543133.408851,509.178556,425.410558,0.0018764561034,0.00234815973243,0.46911402585,0.587039933106,0.00187645282237,6.25564248888e-05,0.00166026744998,0.00214581356308,0.00234818382049,7.98018277884e-05,0.00206337007919,0.00260284472366,0.469113205593,0.0156391062222,0.415066862495,0.53645339077,0.587045955122,0.0199504569471,0.515842519798,0.650711180916,1008.303332,34.441977,891.134281,1154.141648,1,-0.001,50,distance
0.004,0.5,2.4,0.5,250,50,1000,0,2.5,300000,42,1500,250,865.558667,31.529371,994.101225,824.000000,906.000000,758.000000,963.000000,1118.364000,42.316453,1790.682171,1064.000000,1173.000000,986.000000,1257.000000,477775.344637,477775.344637,493.584677,426.697888,0.00181164364462,0.00234077378114,0.452910911154,0.585193445284,0.0018116382782,6.523666486e-05,0.0015933248989,0.00201989927325,0.00234079759138,8.84431636075e-05,0.00206672413564,0.00263796930988,0.452909569551,0.016309166215,0.398331224726,0.504974818313,0.585199397846,0.0221107909019,0.51668103391,0.659492327469,856.003160,31.522236,748.485305,953.464871,1,-0.001,50,distance
0.004,0.5,2.5,0.5,250,50,1000,0,2.5,300000,42,1500,250,742.900000,29.707429,882.531333,704.000000,781.000000,642.000000,832.000000,996.178000,40.541152,1643.584983,944.000000,1047.100000,838.000000,1122.000000,428227.819883,428227.819883,504.809342,429.301542,0.00173482423492,0.00232628043706,0.43370605873,0.581570109266,0.00173480111453,6.83148744546e-05,0.00149936704801,0.00195003057641,0.00232628983555,9.42757195306e-05,0.00195711773556,0.00261432576591,0.433700278632,0.0170787186137,0.374841762001,0.487507644103,0.581572458888,0.0235689298827,0.48927943389,0.653581441479,734.335444,29.699838,633.436386,823.364029,1,-0.001,50,distance
0.004,0.5,2.6,0.5,250,50,1000,0,2.5,300000,42,1500,250,644.177333,30.338346,920.415220,607.000000,683.000000,509.000000,730.000000,900.787333,41.607461,1731.180773,848.000000,954.100000,768.000000,1060.000000,389784.719663,389784.719663,532.724627,432.026679,0.00165264901582,0.00231098677781,0.413162253956,0.577746694453,0.0016526062175,7.66251349991e-05,0.0013049488047,0.00187167484035,0.00231096793007,0.000105938260261,0.00198388959667,0.00273292198986,0.413151554375,0.0191562837498,0.326237201174,0.467918710089,0.577741982518,0.0264845650653,0.495972399167,0.683230497464,636.381639,30.331360,501.198928,722.199500,1,-0.001,50,distance
0.004,0.5,2.7,0.5,250,50,1000,0,2.5,300000,42,1500,250,561.734000,28.524245,813.632577,526.000000,598.000000,454.000000,635.000000,821.312000,40.245828,1619.726656,770.000000,873.000000,674.000000,967.000000,359661.845473,359661.845473,543.351420,437.103042,0.00156183928618,0.00228356721831,0.390459821545,0.570891804579,0.0015618156351,7.86512977596e-05,0.00125868616457,0.00177457484161,0.00228357154239,0.0001117036992,0.00186856339412,0.00268974501771,0.390453908775,0.0196628244399,0.314671541142,0.443643710402,0.570892885598,0.0279259248,0.46714084853,0.672436254428,554.540763,28.520337,446.875040,627.809727,1,-0.001,50,distance
0.004,0.5,2.8,0.5,250,50,1000,0,2.5,300000,42,1500,250,494.508667,28.006986,784.391258,458.000000,529.000000,393.000000,586.000000,757.086000,40.244353,1619.607937,706.000000,809.000000,636.000000,912.000000,335685.187790,335685.187790,585.301401,442.450222,0.00147313222225,0.00225534526854,0.368283055563,0.563836317134,0.00147308667159,8.24902721306e-05,0.00117121486344,0.00174871817551,0.00225533749117,0.000119545598493,0.00190382626235,0.00271681414101,0.368271667896,0.0206225680326,0.29280371586,0.437179543877,0.563834372793,0.0298863996233,0.475956565587,0.679203535253,487.794963,28.002089,386.289020,579.297948,1,-0.001,50,distance
0.004,0.5,2.9,0.5,250,50,1000,0,2.5,300000,42,1500,250,439.138667,27.207293,740.236772,405.000000,473.000000,318.000000,516.000000,702.409333,39.619529,1569.707113,651.000000,752.000000,585.000000,824.000000,316294.962143,316294.962143,531.518989,449.367705,0.00138838337383,0.0022207414515,0.347095843458,0.555185362876,0.00138834832522,8.53575159183e-05,0.0010060495729,0.00163030649209,0.00222071094608,0.00012457956599,0.0018571605659,0.00260919693119,0.347087081305,0.0213393789796,0.251512393224,0.407576623023,0.55517773652,0.0311448914975,0.464290141475,0.652299232798,432.812767,27.203873,311.678244,509.669902,1,-0.001,50,distance
0.004,0.5,3,0.5,250,50,1000,0,2.5,300000,42,1500,250,390.944667,26.998153,728.900272,356.000000,424.100000,289.000000,476.000000,656.282667,39.889164,1591.145433,606.900000,709.000000,543.000000,788.000000,300349.411058,300349.411058,588.099289,456.512557,0.00130163287249,0.00218506393722,0.325408218123,0.546265984305,0.00130159873365,8.93300498322e-05,0.000959851143093,0.00158600616251,0.00218503214535,0.00013218192676,0.00181249961724,0.00262669785627,0.325399683414,0.022332512458,0.239962785773,0.396501540628,0.546258036338,0.03304548169,0.45312490431,0.656674464068,384.937678,26.995336,282.978233,469.997501,1,-0.001,50,distance
