rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,lc,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.01,0.5,2,0.5,100,50,500,0,2.5,300000,42,1500,100,3659.934667,73.876183,5457.690398,3565.000000,3752.000000,3363.000000,3892.000000,4414.478667,77.963523,6078.310878,4312.900000,4517.000000,4147.000000,4671.000000,776974.688379,776974.688379,193.071034,175.956730,0.00471049407581,0.00568162481055,0.471049407581,0.568162481055,0.00471052709668,9.45845921838e-05,0.00432063224903,0.00502325178111,0.00568169277007,0.000101243664541,0.00535270364812,0.00605084552679,0.471052709668,0.00945845921833,0.432063224903,0.502325178111,0.568169277007,0.010124366454,0.535270364812,0.605084552679,3644.395173,73.867412,3347.432834,3876.484692,1,-0.001,50,distance
0.01,0.5,2.1,0.5,100,50,500,0,2.5,300000,42,1500,100,3099.278000,68.177685,4648.196716,3007.900000,3185.000000,2825.000000,3291.000000,3832.016000,73.958978,5469.930411,3739.000000,3926.000000,3588.000000,4069.000000,666783.836978,666783.836978,204.616839,173.945375,0.004648100071,0.00574701393089,0.4648100071,0.574701393089,0.0046481214686,0.000101322136176,0.00425299755973,0.00495597121465,0.00574707387821,0.000111344782539,0.00540168327232,0.00611300269053,0.46481214686,0.0101322136177,0.425299755973,0.495597121465,0.574707387821,0.011134478254,0.540168327232,0.611300269053,3085.942323,68.169630,2811.715252,3277.719051,1,-0.001,50,distance
0.01,0.5,2.2,0.5,100,50,500,0,2.5,300000,42,1500,100,2650.591333,66.386638,4407.185658,2566.000000,2735.000000,2397.000000,2843.000000,3364.536000,70.866857,5022.111371,3274.000000,3455.100000,3135.000000,3575.000000,580879.447944,580879.447944,179.928082,172.587973,0.00456306612794,0.00579214157414,0.456306612794,0.579214157414,0.00456306001679,0.000112466248914,0.00412349235069,0.00486878449941,0.00579216180042,0.0001206071246,0.00540515044433,0.00617480084146,0.456306001679,0.0112466248913,0.412349235069,0.486878449941,0.579216180042,0.01206071246,0.540515044433,0.617480084146,2638.973744,66.378091,2385.373933,2831.231487,1,-0.001,50,distance
0.01,0.5,2.3,0.5,100,50,500,0,2.5,300000,42,1500,100,2277.807333,65.191284,4249.903546,2191.000000,2361.000000,2079.000000,2470.000000,2981.617333,69.080621,4772.132233,2893.000000,3070.000000,2775.000000,3211.000000,513284.273842,513284.273842,201.745915,172.075817,0.00443771112698,0.00580890061372,0.443771112698,0.580890061372,0.00443766976688,0.000124289545064,0.00402247222656,0.00479029420824,0.00580891681113,0.000133243447699,0.00541455981722,0.00624352990459,0.443766976688,0.0124289545063,0.402247222656,0.479029420824,0.580891681113,0.0133243447698,0.541455981722,0.624352990459,2267.541648,65.182158,2068.741383,2459.687481,1,-0.001,50,distance
0.01,0.5,2.4,0.5,100,50,500,0,2.5,300000,42,1500,100,1973.532667,61.523997,3785.202266,1895.000000,2051.000000,1729.000000,2193.000000,2676.641333,67.003697,4489.495358,2592.000000,2763.000000,2467.000000,2879.000000,460233.589824,460233.589824,183.259415,171.872505,0.00428811088608,0.00581583220459,0.428811088608,0.581583220459,0.00428808514831,0.000131909894063,0.00373902786768,0.00474656991543,0.00581585323746,0.000144842351951,0.00536420757757,0.00626869512402,0.428808514831,0.0131909894064,0.373902786768,0.474656991543,0.581585323746,0.0144842351951,0.536420757757,0.626869512402,1964.327995,61.518252,1719.751607,2183.759643,1,-0.001,50,distance
0.01,0.5,2.5,0.5,100,50,500,0,2.5,300000,42,1500,100,1722.646667,61.826234,3822.483156,1641.000000,1801.000000,1499.000000,1894.000000,2422.397333,67.183615,4513.638126,2338.000000,2510.000000,2209.000000,2630.000000,418158.667709,418158.667709,200.722209,172.526155,0.00411960052414,0.00579300997539,0.411960052414,0.579300997539,0.00411955354289,0.000145799794521,0.00357300403571,0.00452020526489,0.0057929962518,0.000158899149385,0.00525999701678,0.00627673698346,0.411955354289,0.0145799794521,0.357300403571,0.452020526489,0.57929962518,0.0158899149385,0.525999701678,0.627673698346,1714.283493,61.820726,1490.609301,1885.619850,1,-0.001,50,distance
0.01,0.5,2.6,0.5,100,50,500,0,2.5,300000,42,1500,100,1512.767333,60.986741,3719.382533,1434.000000,1590.000000,1254.000000,1666.000000,2215.202000,65.230564,4255.026529,2131.900000,2299.000000,2019.000000,2418.000000,384454.078005,384454.078005,196.390208,173.446311,0.00393484532973,0.00576194174216,0.393484532973,0.576194174216,0.0039347697341,0.000156184326139,0.00326211292545,0.00432967591866,0.00576190660665,0.000167340383388,0.0052459932791,0.00628008545404,0.39347697341,0.0156184326139,0.326211292545,0.432967591866,0.576190660665,0.0167340383388,0.52459932791,0.628008545404,1505.078252,60.980930,1246.311732,1658.273173,1,-0.001,50,distance
0.01,0.5,2.7,0.5,100,50,500,0,2.5,300000,42,1500,100,1336.663333,58.786183,3455.815322,1263.000000,1408.000000,1081.000000,1557.000000,2043.624667,64.600876,4173.273125,1962.000000,2125.000000,1795.000000,2274.000000,357167.045642,357167.045642,207.160609,174.653216,0.00374240386856,0.00572176154436,0.374240386856,0.572176154436,0.00374235680283,0.000163104483762,0.0030203561954,0.00435954042614,0.00572171836818,0.000178633893249,0.00505056798468,0.00634698906901,0.374235680283,0.0163104483762,0.30203561954,0.435954042614,0.572171836818,0.0178633893249,0.505056798468,0.634698906901,1329.519992,58.782600,1073.841904,1549.857045,1,-0.001,50,distance
0.01,0.5,2.8,0.5,100,50,500,0,2.5,300000,42,1500,100,1186.259333,56.570676,3200.241413,1112.000000,1258.000000,1004.000000,1342.000000,1890.466000,64.375136,4144.158177,1807.000000,1972.000000,1688.000000,2147.000000,334896.314873,334896.314873,212.068273,177.020886,0.00354216896589,0.00564492923941,0.354216896589,0.564492923941,0.00354210620347,0.000167313170857,0.00300901887986,0.00398707377574,0.00564486851195,0.00018980934367,0.00504456090676,0.00641631329126,0.354210620347,0.0167313170857,0.300901887986,0.398707377574,0.564486851195,0.018980934367,0.504456090676,0.641631329126,1179.561407,56.567119,997.326728,1335.268246,1,-0.001,50,distance
0.01,0.5,2.9,0.5,100,50,500,0,2.5,300000,42,1500,100,1061.190000,57.425609,3297.700567,985.000000,1130.000000,819.000000,1223.000000,1770.518667,64.829255,4202.832318,1685.900000,1854.000000,1574.000000,2012.000000,316531.419196,316531.419196,214.754403,178.628889,0.00335255818425,0.00559350054779,0.335255818425,0.559350054779,0.00335249833295,0.000180179019215,0.002605901197,0.00384846561671,0.00559344023337,0.000202682578266,0.00497815787244,0.00636004840018,0.335249833295,0.0180179019215,0.2605901197,0.384846561671,0.559344023337,0.0202682578265,0.497815787244,0.636004840018,1054.859372,57.422796,812.714267,1216.644220,1,-0.001,50,distance
0.01,0.5,3,0.5,100,50,500,0,2.5,300000,42,1500,100,954.851333,56.752103,3220.801232,881.900000,1024.000000,722.000000,1118.000000,1659.248667,63.890094,4081.944165,1580.000000,1743.000000,1455.000000,1857.000000,301218.282186,301218.282186,222.712677,181.377328,0.00316996473921,0.00550845936252,0.316996473921,0.550845936252,0.00316989381911,0.000187090212593,0.00240215658961,0.00371545059046,0.00550837980251,0.00020962786061,0.00482259984486,0.00615596365724,0.316989381911,0.0187090212593,0.240215658961,0.371545059046,0.550837980251,0.020962786061,0.482259984486,0.615596365724,948.826968,56.749284,715.988735,1111.981887,1,-0.001,50,distance
